"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"Igf2r",0.0076897189171091,0.516456935025609,0.5,0.222,1
"Impact",0.00776433773053023,0.617419043921666,0.316,0.091,1
"Myl9",0.00777443200328827,0.795726989037013,0.263,0.061,1
"Ndufa2",0.00780017057322003,0.458806883319693,0.842,0.576,1
"Dhx9",0.0078548719209266,0.567502873612135,0.421,0.162,1
"Chchd5",0.00786720300140567,0.676114598655491,0.263,0.061,1
"Akr1e1",0.00790387226478098,0.37721915756273,0.342,0.111,1
"Slc39a8",0.00792290968418855,1.42656502890842,0.605,0.343,1
"Stau2",0.00792297943947018,0.609838650086338,0.316,0.091,1
"Eif5a",0.00793502584861785,0.796108177869043,0.711,0.485,1
"Arpc3",0.00799098328656168,-0.0574893790138002,0.474,0.253,1
"Brd8",0.00799526792729736,0.362010224077024,0.447,0.192,1
"Fras1",0.00803199894605263,0.821739598886736,0.316,0.091,1
"Tspan4",0.00804631111096228,0.274649410146196,0.5,0.253,1
"Exosc1",0.00805713318262249,0.871359662232814,0.316,0.091,1
"Myl6",0.0080736796913388,-0.530781682880566,0.842,0.788,1
"Napa",0.00812246720900673,0.628024521919904,0.447,0.182,1
"Ccdc88a",0.00826939691531885,0.707115008086826,0.474,0.202,1
"Wac",0.0083292545859261,0.214089307152859,0.342,0.121,1
"Nipbl",0.00869307596392591,0.71421360993989,0.579,0.293,1
"Mtpn",0.00873775005930821,0.398565901557539,0.5,0.232,1
"Luc7l3",0.00878158875884029,0.236185210560885,0.711,0.444,1
"Rab8a",0.0088430149475492,0.477964763613027,0.474,0.212,1
"Ddx5",0.00889039228803068,0.186162179403373,0.947,0.737,1
"Naa50",0.00903919362186669,0.330678279791218,0.5,0.232,1
"Anxa8",0.00904290627593166,0.723098971255373,0.342,0.111,1
"Arcn1",0.00906238295351877,0.665386732799685,0.579,0.293,1
"Smim3",0.00910947173883802,0.178730030162301,0.263,0.071,1
"Cmc1",0.00920549814765382,0.390518764336974,0.368,0.131,1
"Rp9",0.00921989128974321,-0.0212906326563964,0.395,0.192,1
"Vwa5a",0.00924922755763421,0.123505573056624,0.553,0.323,1
"Atp5c1",0.00939640419109095,0.569849076890879,0.842,0.606,1
"Tmem57",0.00955665228662648,0.622590873699292,0.342,0.111,1
"Wnt5a",0.00959738742896651,0.134285530597517,0.632,0.384,1
"Peg3",0.00959795013918114,0.937030696446862,0.711,0.505,1
"Gbf1",0.00966677038255215,0.479447390724508,0.368,0.131,1
"Pole4",0.00984707496871073,0.474529589204091,0.395,0.152,1
"Vim",0.00989159294306395,0.720751006249413,0.974,0.899,1
"Sfr1",0.0101014643419805,0.623381685291184,0.737,0.455,1
"Pdcd4",0.0101702189558178,0.739842833078091,0.474,0.212,1
"Nrbp1",0.0101843745047964,0.420454231153918,0.447,0.192,1
"Prpf40a",0.0102307525838675,0.284083499476266,0.605,0.343,1
"Zcchc17",0.0102805099946627,0.0779525636909051,0.421,0.202,1
"Ppa2",0.0102908176478051,0.138971515622339,0.395,0.182,1
"Rab5a",0.0102954940467232,0.158222307805843,0.263,0.071,1
"Ryk",0.0102964997726118,0.114465023502036,0.421,0.192,1
"Ccnl2",0.0103185973313196,0.332480831247875,0.632,0.354,1
"Twf1",0.0103314754640708,0.309887422234655,0.474,0.222,1
"Morc3",0.0103319516576852,0.64157620857526,0.289,0.081,1
"Klf3",0.0105134317072774,0.548049559332476,0.605,0.323,1
"Bmp1",0.0106457445284608,-0.955407153429277,0.368,0.424,1
