,gene name,influence score
21996,0610033M10Rik,0.0019207127362956694
21997,Nfe2l3,0.0019631217201255707
21998,Hnrnpa2b1,0.002009950048611687
21999,Cbx3,0.0020315515866411943
22000,Snx10,0.0019311384386115683
22001,Gm38811,0.000286026233970165
22002,Skap2,0.0005685072993835481
22003,Gm44077,0.0005379594432764069
22004,Halr1,0.0007649769701971607
22005,Hotairm1,0.0009901106446916189
22006,Hoxa1,0.0009901106446916189
22007,Hoxa2,0.0009901106446916189
22008,Gm15050,0.0009649592035593601
22009,Hoxaas3,0.0009649592035593601
22010,5730596B20Rik,0.0009649592035593601
22011,Gm29430,0.0009649592035593601
22012,Hoxa3,0.0009649592035593601
22013,Hoxa4,0.000955222423385071
22014,Hoxa5,0.000955222423385071
22015,Hoxa6,0.001140749346307222
22016,Gm28308,0.001140749346307222
22017,Hoxa7,0.001140749346307222
22018,Hoxa9,0.001140749346307222
22019,Hoxa10,0.001140749346307222
22020,Hoxa11,0.001140749346307222
22021,Hoxa13,0.0010983939087729697
22022,Hottip,0.0010983939087729697
22023,Evx1,0.000815004273547745
22024,Evx1os,0.000815004273547745
22025,1700094M24Rik,0.00041580025950288665
22026,Gm44028,0.00041580025950288665
22027,Hibadh,0.0007184806332167458
22028,Tax1bp1,0.0019443064524280274
22029,Jazf1,0.0015142738981501745
22030,Gm4872,0.0015287349068814518
22031,Creb5,0.001654568230360379
22032,Gm16499,0.000838161548568172
22033,Tril,0.000838161548568172
22034,Cpvl,0.0012030878458940291
22035,Chn2,0.0014925007840554045
22036,9530036M11Rik,0.0008548524383926989
22037,Prr15,0.0007219009968822338
22038,Wipf3,0.0014731819558528965
22039,Gm44026,0.0018653390617509168
22040,Scrn1,0.0032160105940947873
22041,Fkbp14,0.0023494049646651145
22042,Plekha8,0.0023494049646651145
22043,Mturn,0.0020398275083634105
22044,Gm28402,0.0020398275083634105
22045,Znrf2,0.0022233925438153606
22046,Nod1,0.0018761820565382993
22047,Ggct,0.0014204038944553334
22048,Gars,0.002206657991338709
22049,Crhr2,0.002038151533833317
22050,Gm34358,0.001835906127625385
22051,Inmt,0.001835906127625385
22052,Mindy4,0.0019034330666909877
22053,Gm44073,0.0015692734017394342
22054,Aqp1,0.0015020882388229377
22055,Ghrhr,0.001978104225485693
22056,6430584L05Rik,0.0019105772864200904
22057,Adcyap1r1,0.001341720313757828
22058,Neurod6,0.00013448347830238928
22059,Gm3279,0.00013448347830238928
22060,Ccdc129,0.0
22061,Ppp1r17,0.0
22062,Pde1c,0.0
22063,Gm8239,0.0014740664741947007
22064,Lsm5,0.0028793480712393646
22065,Avl9,0.003033797018668558
22066,Kbtbd2,0.003295113598654672
22067,Fkbp9,0.003178639239192799
22068,Nt5c3,0.003123749299986999
22069,Vmn1r4,0.0012976058177028424
22070,Vmn1r5,0.001181237379299223
22071,Vmn1r6,0.0009520158185494252
22072,Vmn1r7,0.0
22073,Vmn1r8,0.0
22074,Vmn1r9,0.0
22075,Vmn1r10,0.0
22076,Vmn1r11,0.0
22077,Vmn1r12,0.0
22078,Vmn1r13,0.0
22079,Vmn1r14,0.0
22080,Vmn1r15,0.0
22081,Vmn1r16,0.0
22082,Vmn1r17,0.0
22083,Vmn1r18,0.0
22084,Vmn1r19,0.0
22085,Vmn1r20,0.0
22086,4930533I22Rik,0.00028152966609895104
22087,Ppm1k,0.0004179808156837498
22088,Herc6,0.0004179808156837498
22089,Pyurf,0.0
22090,Lancl2,0.0
22091,Vopp1,0.0006566770037096614
22092,Vmn1r21,0.0006566770037096614
22093,Vmn1r22,0.0006566770037096614
22094,Vmn1r23,0.0
22095,Vmn1r24,0.0
22096,Vmn1r25,0.0
22097,Vmn1r26,0.0
22098,Gm43994,0.0
22099,Vmn1r27,0.0
22100,Vmn1r28,0.0
22101,Vmn1r29,0.0
22102,Vmn1r30,0.0
22103,Vmn1r31,0.0
22104,Gm35077,0.00033890039429951366
22105,Abcg2,0.0004731568195342912
22106,Herc3,0.0008998357239110427
22107,Nap1l5,0.0010060474797302331
22108,Gm45060,0.00043847179229583187
22109,BB365896,0.00043847179229583187
22110,Fam13a,0.00027602822631393384
22111,Tigd2,0.0013077663571835429
22112,Gprin3,0.00024037892861642355
22113,Gm5570,0.0001334522925009
22114,Gm44410,0.0
22115,Gm35386,0.0
22116,Snca,0.0
22117,Mmrn1,0.0
22118,Gm43893,0.0002427341758772058
22119,Gm43894,0.0002957353420706415
22120,Ccser1,0.0004153122213332466
22121,Grid2,0.0
22122,Gm44071,0.0
22123,Gm44072,0.0
22124,Atoh1,0.00011622962386382586
22125,Smarcad1,0.0002562252813632002
22126,Hpgds,0.0003710487994855889
22127,C130060K24Rik,0.0
22128,Tnip3,0.0007406833992158063
22129,Ndnf,0.0010158040935164894
22130,Prdm5,0.0003312465140919013
22131,Gm16838,0.0003312465140919013
22132,4930544G11Rik,0.0002690187760650227
22133,2610300M13Rik,0.001072267501380931
22134,Mad2l1,0.001072267501380931
22135,Vmn1r32,0.001072267501380931
22136,Vmn1r33,0.001072267501380931
22137,Vmn1r34,0.0
22138,Vmn1r35,0.0
22139,Vmn1r36,0.0
22140,Vmn1r37,0.0
22141,Vmn1r38,0.0
22142,Vmn1r39,0.0009490912135266753
22143,Gng12,0.0011424962995828201
22144,Gm36816,0.0014111253610456318
22145,Gadd45a,0.001562251965415707
22146,Serbp1,0.002574126513534212
22147,Gm38825,0.002574126513534212
22148,Il12rb2,0.0016185960847849635
22149,Il23r,0.0
22150,Gm42889,0.0
22151,Tacstd2,0.0
22152,Igkv2-137,0.0
22153,Igkv1-136,0.0
22154,Igkv1-135,0.0
22155,Igkv14-134-1,2.1401523788493736e-05
22156,Igkv17-134,2.1401523788493736e-05
22157,Igkv1-133,2.1401523788493736e-05
22158,Gm43284,2.1401523788493736e-05
22159,Igkv1-132,2.1401523788493736e-05
22160,Igkv1-131,2.1401523788493736e-05
22161,Igkv14-130,2.1401523788493736e-05
22162,Igkv9-129,2.1401523788493736e-05
22163,Igkv9-128,2.1401523788493736e-05
22164,Igkv17-127,2.1401523788493736e-05
22165,Igkv14-126-1,2.1401523788493736e-05
22166,Igkv14-126,0.0
22167,Igkv11-125,0.0
22168,Igkv9-124,0.0
22169,Igkv9-123,0.0
22170,Igkv1-122,0.0
22171,Igkv17-121,0.0
22172,Igkv9-120,0.0
22173,Igkv9-119,0.0
22174,Igkv14-118-2,0.0
22175,Igkv14-118-1,0.0
22176,Gm43739,0.0
22177,Igkv11-118,0.0
22178,Igkv1-117,0.0
22179,Igkv2-116,0.0
22180,Igkv1-115,0.0
22181,Igkv11-114,0.0
22182,Igkv2-113,0.0
22183,Igkv2-112,0.0
22184,Igkv14-111,0.0
22185,Igkv1-110,0.0
22186,Igkv2-109,0.0
22187,Igkv1-108,0.0
22188,Igkv2-107,0.0
22189,Igkv11-106,0.0
22190,Igkv2-105,0.0
22191,Igkv16-104,0.0
22192,Igkv15-103,0.0
22193,Igkv15-102,0.0
22194,Igkv20-101-2,0.0
22195,Igkv15-101-1,0.0
22196,Igkv15-101,0.0
22197,Igkv14-100,0.0
22198,Igkv1-99,0.0
22199,Igkv12-98,0.0
22200,Igkv15-97,0.0
22201,Igkv10-96,0.0
22202,Igkv2-95-2,0.0
22203,Igkv2-95-1,0.0
22204,Igkv10-95,0.0
22205,Igkv10-94,0.0
22206,Igkv2-93-1,0.0
22207,Igkv19-93,0.0
22208,Igkv4-92,0.0
22209,Gm42925,0.0
22210,Igkv4-91,0.0
22211,Igkv4-90,0.0
22212,Gm42924,0.0
22213,Igkv12-89,0.0
22214,Igkv1-88,0.0
22215,Gm42539,0.0
22216,Gm42543,0.0
22217,Gm42542,0.0
22218,Igkv13-87,0.0
22219,Igkv4-86,0.0
22220,Igkv13-85,0.0
22221,Igkv13-84,0.0
22222,Igkv4-83,0.0
22223,Igkv13-82,0.0
22224,Igkv4-81,0.0
22225,Igkv13-80-1,0.0
22226,Igkv4-80,0.0
22227,Igkv4-79,0.0
22228,Igkv13-78-1,0.0
22229,Igkv4-78,0.0
22230,Gm43583,0.0
22231,Igkv4-77,0.0
22232,Igkv13-76,0.0
22233,Igkv4-75,0.0
22234,Igkv13-74-1,0.0
22235,Igkv4-74,0.0
22236,Igkv13-73-1,0.0
22237,Igkv4-73,0.0
22238,Igkv4-72,0.0
22239,Igkv13-71-1,0.0
22240,Igkv4-71,0.0
22241,Igkv4-70,0.0
22242,Igkv4-69,0.0
22243,Igkv4-68,0.0
22244,Igkv12-67,0.0
22245,Rprl1,0.0
22246,Igkv12-66,0.0
22247,Igkv4-65,0.0
22248,Igkv13-64,0.0
22249,Igkv4-63,0.0
22250,Igkv13-62-1,0.0
22251,Igkv4-62,0.0
22252,Igkv13-61-1,0.0
22253,Igkv4-61,0.0
22254,Igkv4-59,0.0
22255,Igkv4-60,0.0
22256,Igkv4-58,0.0
22257,Igkv13-57-2,0.0
22258,Igkv4-57-1,0.0
22259,Igkv13-57-1,0.0
22260,Igkv4-57,0.0
22261,Igkv13-56-1,0.0
22262,Igkv4-56,0.0
22263,Igkv13-55-1,0.0
22264,Igkv4-55,0.0
22265,Igkv13-54-1,0.0
22266,Igkv4-54,0.0
22267,Igkv4-53,0.0
22268,Gm42606,0.0
22269,Igkv4-51,0.0
22270,Gm42958,0.0
22271,Igkv4-50,0.0
22272,Igkv12-49,0.0
22273,Igkv5-48,0.0
22274,Igkv12-47,0.0
22275,Igkv12-46,0.0
22276,Igkv5-45,0.0
22277,Igkv12-44,0.0
22278,Igkv5-43,0.0
22279,Igkv12-42,0.0
22280,Igkv12-41,0.0
22281,Igkv5-40-1,0.0
22282,Igkv12-40,0.0
22283,Igkv5-39,0.0
22284,Gm43220,0.0
22285,Igkv12-38,0.0
22286,Igkv5-37,0.0
22287,Igkv18-36,0.0
22288,Igkv1-35,0.0
22289,Gm43586,0.0
22290,Igkv8-34,0.0
22291,Igkv7-33,0.0
22292,Igkv6-32,0.0
22293,Igkv8-31,0.0
22294,Igkv8-30,0.0
22295,Igkv6-29,0.0
22296,Igkv8-28,0.0
22297,Igkv8-27,0.0
22298,Igkv8-26,0.0
22299,Igkv6-25,0.0
22300,Igkv8-24,0.0
22301,Gm43218,0.0
22302,Igkv6-23,0.0
22303,Igkv8-22,0.0
22304,Igkv8-21,0.0
22305,Igkv6-20,0.0
22306,Igkv8-19,0.0
22307,Igkv8-18,0.0
22308,Igkv6-17,0.0
22309,Igkv8-16,0.0
22310,Gm42667,0.0
22311,Igkv6-15,0.0
22312,Gm10360,0.0
22313,Igkv6-14,0.0
22314,Igkv6-13,0.0
22315,Gm42720,0.0
22316,Igkv3-12-1,0.0
22317,Igkv3-12,0.0
22318,Igkv3-11,0.0
22319,Igkv3-10,0.0
22320,Igkv3-9,0.0
22321,Igkv3-8,0.0
22322,Igkv3-7,0.0
22323,Igkv3-6,0.0001915674853151203
22324,Igkv3-5,0.0001915674853151203
22325,Igkv3-4,0.000289841149066646
22326,Igkv3-3,0.000289841149066646
22327,Igkv3-2,0.0010508196655579524
22328,Igkv3-1,0.0010508196655579524
22329,Gm30211,0.001545151530535582
22330,Igkj1,0.001545151530535582
22331,Igkj2,0.001545151530535582
22332,Igkj3,0.001545151530535582
22333,Igkj4,0.001545151530535582
22334,Igkj5,0.001545151530535582
22335,Igkc,0.0018547087645299945
22336,Rpia,0.003316467793565356
22337,Eif2ak3,0.0031249003082502356
22338,Tex37,0.001850998556127352
22339,Foxi3,0.00032073894677718035
22340,Thnsl2,0.0008749055972306479
22341,Gm44427,0.0017697604823240136
22342,Fabp1,0.0043267503448802735
22343,Smyd1,0.004290426739531293
22344,Krcc1,0.00406519020268987
22345,Gm1070,0.00406519020268987
22346,Cd8b1,0.0037663823058289017
22347,Gm44110,0.0036355037816196535
22348,Gm44174,0.004538943314662125
22349,Gm44175,0.004246732794987409
22350,Cd8a,0.0016897429324311483
22351,Rmnd5a,0.002039673574365101
22352,Gm44172,0.0033638840561593317
22353,Rnf103,0.0033638840561593317
22354,Chmp3,0.0025726664333565056
22355,1700040L08Rik,0.0025726664333565056
22356,Kdm3a,0.002622663113513253
22357,Reep1,0.001974655128160772
22358,Mrpl35,0.002730887506230732
22359,Immt,0.0025645493689594985
22360,Ptcd3,0.003134025568717768
22361,Polr1a,0.0028805047623214073
22362,Gm26628,0.0015932688811659188
22363,9130221F21Rik,0.0017377932381843618
22364,St3gal5,0.0017110830204711753
22365,4933431G14Rik,0.0037669647490143213
22366,Gm38832,0.004945671281597822
22367,Atoh8,0.005220077475329039
22368,Sftpb,0.007975675589088337
22369,Usp39,0.006207834197933736
22370,0610030E20Rik,0.007290465603532413
22371,Gm45051,0.007290465603532413
22372,Tmem150a,0.007035135424023632
22373,Rnf181,0.007275926705027057
22374,Vamp5,0.007384687623854779
22375,Vamp8,0.007870215212573852
22376,Ggcx,0.008867708037917517
22377,Mat2a,0.008939627387888043
22378,Sh2d6,0.009530628873197704
22379,Capg,0.009041842537772229
22380,Elmod3,0.009132783618247192
22381,Retsat,0.009285594134884825
22382,Tgoln1,0.008400514370843763
22383,Gm15401,0.00830859395263607
22384,Tcf7l1,0.00830859395263607
22385,Gm15402,0.00414065712345104
22386,Kcmf1,0.0029167201331518717
22387,Gm26640,0.00271465481998197
22388,Tmsb10,0.00271465481998197
22389,Gm20560,0.0009834622372937175
22390,Dnah6,0.0010054725878573157
22391,Suclg1,0.0013663265176377926
22392,4931417E11Rik,0.0
22393,1700065L07Rik,0.0
22394,Gm31747,0.0
22395,Gm44113,0.0
22396,Gm44166,0.0
22397,Gm9008,0.0
22398,Ctnna2,0.0
22399,Lrrtm1,0.0
22400,Reg3b,0.0
22401,Reg3d,0.0
22402,Reg3a,0.0
22403,Reg2,0.0
22404,Reg1,0.0
22405,Reg3g,0.0
22406,Gm29005,0.0
22407,Gm20362,0.0
22408,Gm44271,0.0
22409,Gm20594,0.0
22410,Lrrtm4,0.0
22411,Gm4409,0.0
22412,Gm38839,0.0
22413,1700009C05Rik,0.0
22414,Gcfc2,0.0
22415,Mrpl19,0.00016235697559491364
22416,Gm20383,0.00025570843234521643
22417,Gm44202,0.00036003082072919056
22418,Eva1a,0.0006654596571591981
22419,Gm15864,0.0006654596571591981
22420,Tacr1,0.0001264531593090987
22421,Pole4,0.002859242523217956
22422,Gm44145,0.003819890684113687
22423,Hk2,0.0038607116142793303
22424,Gm17034,0.003304585029837092
22425,Gm38843,0.003740679819505988
22426,Gm32591,0.003706681404207234
22427,2310069B03Rik,0.0013752074458117003
22428,Gm45145,0.0013752074458117003
22429,Sema4f,0.002312902387255626
22430,M1ap,0.0025855087391197977
22431,Dok1,0.006665938047144058
22432,Loxl3,0.006665938047144058
22433,Htra2,0.007950680872744509
22434,Aup1,0.007950680872744509
22435,Dqx1,0.007950680872744509
22436,Tlx2,0.008997069816236134
22437,Pcgf1,0.009122154033953132
22438,Lbx2,0.009167162863581803
22439,Ccdc142,0.008348391419644635
22440,Gm42688,0.008348391419644635
22441,Ccdc142os,0.008277100552850202
22442,Mrpl53,0.008277100552850202
22443,Mogs,0.008229467922137877
22444,Wbp1,0.008374736257808433
22445,Gm44287,0.008374736257808433
22446,Ino80b,0.008352957657991798
22447,Rtkn,0.00795899623656613
22448,Wdr54,0.006756500333143521
22449,1700003E16Rik,0.006756500333143521
22450,Dctn1,0.006756500333143521
22451,Gm15624,0.007955716978301946
22452,Slc4a5,0.004396472791008903
22453,Mthfd2,0.001821996470411051
22454,Mob1a,0.0022578013283813814
22455,Bola3,0.0036070378890375255
22456,Tet3,0.006398727377264954
22457,Dguok,0.006524622257030053
22458,Actg2,0.007396430052634283
22459,Stambp,0.005791591267906542
22460,Gm21284,0.004723837090121515
22461,Clec4f,0.002554882849631494
22462,Cd207,0.0032933176483834993
22463,Vax2os,0.003398740321525261
22464,Vax2,0.003398740321525261
22465,Atp6v1b1,0.0032231863007971887
22466,1700124L16Rik,0.0032231863007971887
22467,Ankrd53,0.0032231863007971887
22468,Tex261,0.0033525991513557846
22469,Nagk,0.003230414141103443
22470,Paip2b,0.003230414141103443
22471,Zfp638,0.0031725531485321313
22472,Dysf,0.004470842457172149
22473,Gm33024,0.004532392266804952
22474,Gm15475,0.007434890018157999
22475,Gm44127,0.007197910197912941
22476,Gm10445,0.00033489383447092406
22477,4930504D19Rik,0.0011576625583392167
22478,Cyp26b1,0.001229992032522103
22479,Exoc6b,0.0001530826562418813
22480,Gm44012,0.0001530826562418813
22481,Gm5878,0.0024402803365526685
22482,Spr,0.0024402803365526685
22483,Emx1,0.00276334258243995
22484,Sfxn5,0.0028312715623206664
22485,Rab11fip5,0.005205223588763932
22486,Noto,0.006626615428137347
22487,Smyd5,0.005730253232469803
22488,Pradc1,0.00531270134061294
22489,Cct7,0.00531270134061294
22490,Fbxo41,0.003584488836301716
22491,Egr4,0.0034474733665145535
22492,Alms1,0.0010020721779888996
22493,Nat8f7,0.0
22494,Nat8f3,0.0
22495,Nat8f6,0.00012625495208550767
22496,Nat8f5,0.0015263340985679787
22497,Nat8,0.0015263340985679787
22498,Nat8f2,0.0030613386608440564
22499,Nat8f4,0.0032016593954820156
22500,Tprkb,0.0032016593954820156
22501,Nat8f1,0.0032016593954820156
22502,Dusp11,0.0032820610522833697
22503,Gm19265,0.0032820610522833697
22504,4930553P18Rik,0.0033376788053708383
22505,Figla,0.0018113447068028594
22506,Add2,0.0018113447068028594
22507,Gm44089,0.0002666939193933512
22508,Tgfa,0.0006071296218078861
22509,Fam136a,0.0034074396898124623
22510,Snrpg,0.0034074396898124623
22511,Gm44941,0.004350772013444945
22512,Pcyox1,0.005313419292315898
22513,Tia1,0.005790955660524589
22514,Gm44790,0.006463981940580107
22515,C87436,0.008227863898849226
22516,A430078I02Rik,0.006720226525865007
22517,2310040G24Rik,0.007849148070127501
22518,Gm43936,0.007849148070127501
22519,Gm44386,0.007169061081881837
22520,1600020E01Rik,0.007169061081881837
22521,Pcbp1,0.007169061081881837
22522,Asprv1,0.002404560106617657
22523,Mxd1,0.002404560106617657
22524,Snrnp27,0.0014928698890349214
22525,Gm44214,0.0014928698890349214
22526,Gmcl1,0.0014388995982695268
22527,Gm44036,0.001850628762873008
22528,Anxa4,0.002244341217310317
22529,Aak1,0.002816048755256038
22530,Nfu1,0.0034938982103030125
22531,Gfpt1,0.0032503685153335497
22532,D6Ertd527e,0.0026522386481927953
22533,Antxr1,0.00042948297862609137
22534,Gm44418,0.00042948297862609137
22535,Gkn1,0.0002251219450408719
22536,Gkn2,0.00031657964287973414
22537,Gkn3,0.0002812558163478752
22538,Bmp10,0.0005265132176609741
22539,Arhgap25,0.0004877281293644264
22540,Prokr1,0.0007470009269994859
22541,Gm34312,0.0006221996069949662
22542,Gm44097,0.0008949182159733191
22543,Aplf,0.0008949182159733191
22544,1810020O05Rik,0.0012323153191683316
22545,Efcc1,0.0025562001812958106
22546,Gm44210,0.0025562001812958106
22547,Gm43904,0.004046313571096373
22548,Gp9,0.004283942896967213
22549,Rab43,0.005425427844464762
22550,Gm45140,0.005822891194929301
22551,Isy1,0.005822891194929301
22552,Cnbp,0.005345537337635059
22553,Copg1,0.005381800217797406
22554,Hmces,0.00391563624688475
22555,Gm26636,0.00391563624688475
22556,Gm5577,0.0035466397510990643
22557,H1fx,0.0035466397510990643
22558,Rab7,0.0029494421023246293
22559,Rpn1,0.0037895683565062014
22560,Gm38708,0.0033096612151135283
22561,Gata2,0.0033096612151135283
22562,Dnajb8,0.002841864422749342
22563,1700031F10Rik,0.0025794212391870167
22564,Eefsec,0.0029231289532018925
22565,Gm44264,0.0028133538644883036
22566,Ruvbl1,0.002645876477810585
22567,Gm44170,0.0025589192118018918
22568,Sec61a1,0.0025589192118018918
22569,Kbtbd12,0.00233184774074669
22570,Mgll,0.006305334650339219
22571,Gm26588,0.006305334650339219
22572,Abtb1,0.012083687327829733
22573,Gm15612,0.013373978496286723
22574,Podxl2,0.013373978496286723
22575,Mcm2,0.011002794558656052
22576,Tpra1,0.010658475159889349
22577,4933427D06Rik,0.006549569499024403
22578,Gm1965,0.0004469542202342318
22579,Gm6507,0.00042732460683812313
22580,Gm839,0.0005471860657650853
22581,Gm44204,0.0020888248520741152
22582,4930512J16Rik,0.002356000961181727
22583,Gm26811,0.002356000961181727
22584,Plxna1,0.002356000961181727
22585,Chchd6,0.001821993237148175
22586,Txnrd3,0.001821993237148175
22587,Vmn1r40,0.000791200500699492
22588,Vmn1r41,0.000791200500699492
22589,Vmn1r42,0.0
22590,Vmn1r43,0.0
22591,Vmn1r44,0.0
22592,Vmn1r45,0.0
22593,Vmn1r46,0.0
22594,Vmn1r47,0.0
22595,Vmn1r48,0.0
22596,Vmn1r49,0.0
22597,Vmn1r50,0.0
22598,Vmn1r51,0.0
22599,Vmn1r52,0.0
22600,V1ra8,0.0
22601,Vmn1r53,0.0
22602,Vmn1r54,0.0
22603,BC048671,0.000486965635345904
22604,Chst13,0.0007461840916999966
22605,Uroc1,0.0007461840916999966
22606,Zxdc,0.002150737629463908
22607,Cfap100,0.00468752728871114
22608,Gm44117,0.005090196450090412
22609,Klf15,0.005090196450090412
22610,Gm44421,0.00482684172278633
22611,Gm45901,0.00482684172278633
22612,Aldh1l1,0.00482684172278633
22613,Gm15756,0.006212033752466381
22614,Slc41a3,0.006212033752466381
22615,Iqsec1,0.006304807722167308
22616,Gm44123,0.00706356714582622
22617,Nup210,0.0016232398243781775
22618,Gm44278,0.002693675886927145
22619,Hdac11,0.0024094530527397164
22620,Gm14573,0.0024094530527397164
22621,Fbln2,0.003132239223889147
22622,Wnt7a,0.0018074554030622079
22623,4930471M09Rik,0.004028936625690601
22624,1810044D09Rik,0.004028936625690601
22625,Chchd4,0.004853495548418663
22626,Tmem43,0.004853495548418663
22627,Xpc,0.005052698243853991
22628,Lsm3,0.005052698243853991
22629,Gm45218,0.004950868661992867
22630,Slc6a6,0.004505545049581249
22631,Grip2,0.0050792323213994075
22632,Ccdc174,0.0035238173621560754
22633,4930590J08Rik,0.0015879843056008328
22634,Fgd5,0.0014159766269351579
22635,4930466I24Rik,0.0025928928989222585
22636,Nr2c2,0.002214378229137315
22637,Mrps25,0.0020560297615913516
22638,Rbsn,0.0007683837559362304
22639,Trh,0.0007683837559362304
22640,Prickle2,0.0009547387202073948
22641,A730049H05Rik,0.0022764310687041047
22642,Adamts9,0.0044346573290579595
22643,Gm15737,0.004478863669582787
22644,9530026P05Rik,0.004218722363097997
22645,Magi1,0.0003132202413693922
22646,Slc25a26,0.0011790017295494925
22647,Lrig1,0.0041920435535663094
22648,4930511E03Rik,0.00023924541300441226
22649,Kbtbd8,0.000737764508360292
22650,Kbtbd8os,0.000737764508360292
22651,Gm10234,0.00023657019759976692
22652,Suclg2,0.0007818017670144826
22653,Fam19a1,0.00010659408851245639
22654,1700123L14Rik,5.8621841719653355e-05
22655,Fam19a4,0.000899102454993773
22656,Eogt,0.0014962068389358907
22657,Tmf1,0.0025015152808075215
22658,Uba3,0.0036772506970469475
22659,Arl6ip5,0.0036772506970469475
22660,Lmod3,0.0031527808561114226
22661,Frmd4b,0.0028418520419890765
22662,Mitf,0.001364165578188309
22663,Gm32592,0.00015266639545382534
22664,Gm765,0.0
22665,4930595L18Rik,0.0
22666,Gm44196,0.0
22667,Foxp1,0.0013646795628430722
22668,Gm20696,0.002307877097801575
22669,Eif4e3,0.0012120123508469478
22670,Gpr27,0.0012120123508469478
22671,Gm26748,0.0016562586656620965
22672,Prok2,0.0016562586656620965
22673,Gm43067,0.002848563315848723
22674,Gm44442,0.0026289020120746046
22675,Gm33201,0.0032542723708845157
22676,Rybp,0.005862725100693875
22677,Gm44107,0.0010024289746441806
22678,1700049E22Rik,0.0009505719092174735
22679,Shq1,0.0011935299243902991
22680,Gxylt2,0.0012539951901712853
22681,Ppp4r2,0.00019639181180477298
22682,Gm43950,8.027598592046801e-05
22683,Gm43948,8.027598592046801e-05
22684,Gm26911,0.0013471490795450508
22685,Pdzrn3,0.0013471490795450508
22686,Gm44169,0.00014543794806977486
22687,Gm9871,0.0
22688,Gm44176,0.0
22689,Cntn3,0.0
22690,4930587E11Rik,0.0
22691,Chl1,0.0
22692,Cntn6,0.0
22693,Gm19757,0.0
22694,Gm15631,0.0
22695,Cntn4,0.0
22696,Il5ra,0.0014668649558063137
22697,Trnt1,0.0014668649558063137
22698,Crbn,0.0014668649558063137
22699,Gm34933,0.0
22700,Lrrn1,0.0
22701,4933431M02Rik,0.0
22702,Setmar,0.00017217602918364653
22703,Sumf1,0.0010506088859314243
22704,Itpr1,0.002012438531666017
22705,Gm44040,0.002757017215413257
22706,0610040F04Rik,0.005620425440136175
22707,Bhlhe40,0.005141192080441713
22708,Arl8b,0.0023764578648920146
22709,Edem1,0.0017731425916221078
22710,Grm7,0.0
22711,Gm20387,0.0
22712,1700054K19Rik,0.0012724533866618887
22713,Lmcd1,0.0014471343647090898
22714,5031434C07Rik,0.0016012659614468706
22715,Ssu2,0.0023432476434145305
22716,Cav3,0.0024346867643221274
22717,Oxtr,0.002291733737836886
22718,Rad18,0.00048631490289521
22719,Gm26799,0.0005268578444823981
22720,Srgap3,0.000666417387421068
22721,Gm44081,0.000884603845531792
22722,Thumpd3,0.005883594173861528
22723,Gt(ROSA)26Sor,0.005782934174408991
22724,Setd5,0.005782934174408991
22725,Lhfpl4,0.0008449183276531105
22726,Mtmr14,0.0033125046320806937
22727,Gm16161,0.003779344727769353
22728,Cpne9,0.006438171084749658
22729,Brpf1,0.0066509672235625225
22730,Gm15492,0.0066509672235625225
22731,Ogg1,0.0066509672235625225
22732,Camk1,0.0066509672235625225
22733,Tada3,0.007166857798747052
22734,Arpc4,0.007795151848351878
22735,Ttll3,0.008523321890015298
22736,Rpusd3,0.00770381787903871
22737,Cidec,0.006465353952298154
22738,Jagn1,0.005718026868696245
22739,Il17re,0.005670636710376003
22740,Il17rc,0.005670636710376003
22741,Creld1,0.0030118103533956974
22742,Prrt3,0.002778262175239879
22743,Emc3,0.003280084588256421
22744,Fancd2,0.003906578532222308
22745,Fancd2os,0.0034473464980037363
22746,Brk1,0.0034473464980037363
22747,Gm44199,0.0034473464980037363
22748,Vhl,0.003493691615957953
22749,1700015O11Rik,0.003151134425886019
22750,Irak2,0.003151134425886019
22751,Gm43964,0.0038219113588967343
22752,Tatdn2,0.0047542848648045605
22753,Gm26982,0.004252462451788019
22754,Ghrl,0.004252462451788019
22755,Gm44053,0.003625968507822132
22756,Sec13,0.003625968507822132
22757,Atp2b2,0.0007497310562587187
22758,Gm15082,0.0
22759,Gm15083,0.0
22760,Slc6a11,0.0
22761,Slc6a1,0.00025080038778268283
22762,Hrh1,0.0006175991033914416
22763,Atg7,0.0010535678738847615
22764,Vgll4,0.004230626906953079
22765,Tamm41,0.0025330313894691373
22766,Syn2,0.0003879342798313796
22767,Gm17482,0.0008979895755863855
22768,Timp4,0.0009463541821419668
22769,Pparg,0.0008690156165132492
22770,Gm44079,0.0011389511080883222
22771,Gm36355,0.002332160743840761
22772,Tsen2,0.002332160743840761
22773,Mkrn2os,0.0025108725500630888
22774,Mkrn2,0.002402204000071524
22775,Raf1,0.002778605232828987
22776,Tmem40,0.004821635760724238
22777,Cand2,0.006167600066605825
22778,Rpl32,0.006712295845908308
22779,Gm44206,0.006444302406631641
22780,Efcab12,0.006560480374043808
22781,Mbd4,0.006706736659050932
22782,Ift122,0.006706736659050932
22783,Rho,0.007961676982916409
22784,H1foo,0.007994529987101791
22785,Plxnd1,0.006835082617813933
22786,Tmcc1,0.004522186872057902
22787,Gm20404,0.0024488126818602235
22788,Washc2,0.0008552510700308907
22789,Zfand4,0.0013432026470061266
22790,March8,0.000703771369006379
22791,Alox5,0.000658557688253848
22792,Olfr211,1.6201153522130778e-05
22793,Olfr212,1.6201153522130778e-05
